Time,Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Velocity_X,Velocity_Y,Velocity_Z,Angular_Velocity_X,Angular_Velocity_Y,Angular_Velocity_Z
133.846,56.16458691830447,53.60323812964057,-49.40300779589627,0.12389911244478888,0.17953649434377067,-0.7780350844351979,0.5891324677201701,-1.659720649980313,-1.733881784586683,-0.004759992819718567,0.05324309319257736,-0.9286060333251953,0.011678594164550419
133.947,55.9936071973387,53.43076491796043,-49.39007520023689,0.10923991578529815,0.18806077403802834,-0.7287305101385082,0.6493470795042572,-1.6441058096879173,-1.7360190927576544,0.0017074659566107067,-0.004130138084292412,0.17380918562412262,0.012612109072506407
134.046,55.84935938721554,53.28650008020645,-49.42564328933041,0.09989995444316191,0.19892199129807864,-0.6809640157948674,0.6976661448520981,-0.4646250827221679,-0.45025302887696733,5.050631072697177e-06,0.006537603214383125,-0.04661209508776665,0.005115146748721606
134.146,55.72575622945827,53.16440202605434,-49.43404217432851,0.09896929758525086,0.2198733399323849,-0.6326966525875835,0.7359047073683704,-1.3261172913569148,-1.4059700566549325,-0.029003332416719048,-0.018359247595071793,0.4545016884803772,0.006595342885702793
134.246,55.58365901317462,53.02178707921133,-49.48425867164561,0.10271990700179606,0.25005300634736405,-0.5843306285746026,0.7651665382332118,-1.4942122385718444,-1.5905018467118672,-0.029615375657930983,-0.033296018838882446,0.63186115026474,-0.006235315930098372
134.346,55.42876446275157,52.8655118950968,-49.464548907624156,0.10176927414000317,0.2770544169148834,-0.5384066965007211,0.7893048169573978,-1.5099176817555768,-1.6223601415984952,-0.030803098183827333,0.004386769607663155,-0.07108604162931442,-0.004927226807922116
134.446,55.29806762624836,52.73594207143426,-49.37027913306778,0.07672210595490425,0.2613730743474559,-0.5001785838096238,0.8219605944096121,-1.3882970873597267,-1.5010330107274534,-0.014974656747416205,0.06730969250202179,-0.9923677444458008,0.0032876871991903804
134.546,55.149692324089926,52.58650142510689,-49.377940075740625,0.04366454404952275,0.22050112808845954,-0.46590426083870184,0.8558071510784465,-1.491754788504307,-1.5906013635473146,-0.004193103527740999,0.06225186213850975,-1.508313775062561,0.0028556357137860715
134.648,54.968718184758046,52.4056592928567,-49.45972508451412,0.011391996105410744,0.15607495838319566,-0.46372264110731826,0.8720505386242654,-2.0310636372871667,-2.0653961837388692,-0.022987754345155247,0.07434113323688507,-1.445680856704712,0.0066765518859030586
134.748,54.75089580857228,52.19080010821796,-49.45093130629611,-0.01571586003171202,0.08562853085453048,-0.5280775173557889,0.8447217897689775,-2.153902189543075,-2.142825488525282,-0.01487647487072571,0.0436408706009388,-1.0416629314422607,0.010664077475667128
134.846,54.53443473928371,51.978947731289956,-49.44578897580686,-0.023996667471722462,0.06119875395736736,-0.6305619416274995,0.7733501860317067,-2.1730892542845717,-2.1299339436733047,-0.009008602039217902,0.024719946086406708,-0.5728356242179871,0.002461808500811528
134.949,54.3132408813856,51.76326394687485,-49.46308786876613,-0.037597945523662524,0.041473252155455186,-0.7188595728317703,0.6928977402158089,-2.1721661060829467,-2.126659615071629,0.0016723354202660607,0.024292191490530968,-0.5414019227027893,0.004875527229160136
135.069,54.08499405477215,51.541366365996744,-49.4154645718809,-0.04598546903244172,0.03475174728317393,-0.7983561391158046,0.5994206601667471,-0.47001384880114816,-0.4551570754769327,4.696240970542401e-06,-0.005787195637822151,0.03867439180612564,-0.004950991366058592
135.147,53.96113865077378,51.42109269373592,-49.40029240443651,-0.026714778658358616,0.05005549694509053,-0.8377628985623083,0.5430783494297063,-1.5271624259460697,-1.510879147088101,0.009804020188377805,-0.04362797737121582,1.0551353693008423,-0.004354382865131031
135.246,53.81420632753281,51.277229101884664,-49.41352284988813,0.014116463648567217,0.07480555637809386,-0.8700073821495948,0.48712627643582446,-1.3943585743695552,-1.4027769871907254,0.013756221110636934,-0.054511893540620804,1.1157888174057007,-0.007039991207420963
135.346,53.67768754245611,51.1419577595283,-49.370351474570484,0.07096255450166523,0.10613571015640413,-0.8810947948694487,0.45538059833743244,-1.3405588677109634,-1.361335719032339,-0.00021196511902866946,-0.03966730833053589,1.0555840730667114,-0.0042974073439837794
135.447,53.56045831202108,51.02587484044615,-49.405071151029006,0.13796500145924112,0.14860442591123768,-0.8635213207560526,0.46175026970394467,-0.9987744156314878,-1.0311185163983598,0.007928395394089835,-0.057669010013341904,1.4581893682479858,-0.0021157909650357364
135.546,53.46775421028693,50.933641483305976,-49.43667779496526,0.18448047536801665,0.20399350262289973,-0.8059387931650333,0.5242292120507225,-0.9245040359407165,-0.9750681359372582,-0.019557245796422457,-0.06753207743167877,1.356801152229309,0.004174626898020339
135.646,53.374983506709555,50.84011686355366,-49.44354576336844,0.20417736435222567,0.2533399530436092,-0.7443235316538737,0.5831920372436041,-0.908424681107614,-1.0076903569799143,-0.03769366212498548,-0.02866925485432148,0.8570683002471924,0.0011039625387637758
135.749,53.28661702606554,50.749869038211294,-49.41866459035636,0.20353520547046527,0.2893730590941123,-0.6889079449043768,0.6326472131071462,-0.8868828683357934,-1.0215252514118163,-0.04618004169147854,-0.02492716908454895,0.4211605191230774,-0.0014302679337561647
135.848,53.20756009818167,50.66876999427854,-49.350877910240676,0.18633637828517002,0.3009230574694834,-0.6509148242720453,0.6715906187207177,-1.1241634044769306,-1.2608852816770246,-0.050199276841347125,0.013632871210575104,-0.3644973635673523,-0.003972054459154562
135.946,53.0572806772789,50.51371623294177,-49.444916286448155,0.1452078506061763,0.2929302069032191,-0.6004335021572188,0.7297850255336763,-1.211251314625734,-1.3666085463111535,-0.04550271338238796,0.023970438167452812,-0.5617827773094177,-0.00823390018194907
136.047,52.91241406239118,50.3655014377298,-49.45797691717057,0.11087439126932916,0.2758929702182253,-0.5601275999219035,0.7732056713129755,-1.6407715460662002,-1.7838787777802867,-0.03346985652890601,0.027940688654780388,-0.5362162590026855,-0.007761235814541512
136.147,52.73293642478709,50.182601975724126,-49.456221960594775,0.07127355294237792,0.2380844686332639,-0.523517640419225,0.8149632793055609,-1.7309795278228066,-1.8479865929004786,-0.03054500462628339,0.06574202328920364,-1.3609521389007568,-0.005678208544850183
136.255,52.558460522057395,50.0065410284667,-49.40064468412873,0.0301425354022807,0.17838185420582986,-0.49815501102892323,0.8480052633305915,-1.743687259848907,-1.821228084551207,-0.013586435138954524,0.0738915279507637,-1.4597561359405518,0.0001372058468406945
136.346,52.37659558404492,49.82428376547845,-49.46100627487011,-0.007151313919267745,0.09573526906560302,-0.5546365603255018,0.8265360868809424,-1.7591035742096677,-1.789944991579422,0.013688735662444771,0.09500803798437119,-1.8920661211013794,0.007376983296126359
136.446,52.177504684878244,49.627386726294155,-49.422911168042155,-0.050149411980974105,0.025588372326659056,-0.6503163642229642,0.7575743515348573,-2.1478306366488793,-2.1206897126422186,0.017022799519006974,0.05964706093072891,-1.382858395576477,0.001922101830132475
136.546,51.956628696442706,49.410626608439436,-49.37832703722814,-0.07424925148560577,0.003929706548373296,-0.7346560974972592,0.6743530414184907,-2.2243011211864276,-2.176525418519901,0.003653628724770154,-0.005292397458106279,-0.05691012367606163,0.0013456754386425088
136.646,51.777763311698436,49.235270329246404,-49.422569093413834,-0.06112177230192748,0.02176166414125902,-0.7997521484577831,0.5968140916245479,-2.048154345080065,-2.0138359914161996,0.0042051776258568395,-0.03757200762629509,0.7436698079109192,-0.006294246762991043
136.746,51.5546828717658,49.01601938792574,-49.395846663997084,-0.025191692964802746,0.050341348809491905,-0.8482854515725544,0.5265386214286238,-2.215354412264023,-2.196453865002794,0.00958513825281997,-0.04270882159471512,0.8444451093673706,-0.003987560048699482
136.846,51.37977197336579,48.84386192270695,-49.36387226163861,0.02308167989043588,0.07918247444681631,-0.8775520068290833,0.4723344652935705,-1.3209931697043347,-1.3273133659317407,0.011437628407272844,-0.08195777982473373,1.55057692527771,-0.01223461516201515
136.95,51.25166879436712,48.71718213025599,-49.34908970690868,0.12241815657075503,0.13520592228966277,-0.8780132416326413,0.4425222040049074,-1.1564083056842545,-1.1852184497061475,0.01808928775605389,-0.14318567514419556,2.4449665546417236,-0.004496560897678436
