timestamp,elapsed_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z
9.544000,9.544000,-0.000132,-0.004820,-0.227844,0.006746,-0.022357,0.222309,0.904868,-0.000263,0.001766,0.425689,0.058835,0.195956,50.388756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031512,-0.108769,10.513783,0.014380,0.009875,-0.000167
9.564000,9.564000,0.000020,-0.005284,-0.245675,0.008417,-0.024012,0.235422,0.897768,-0.000258,0.001914,0.440465,0.070086,0.209932,52.267328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.046299,-0.106375,10.462308,0.009825,0.012195,-0.001969
9.584000,9.584000,0.000215,-0.005764,-0.257976,0.011056,-0.023987,0.248097,0.890788,-0.000278,0.002040,0.454415,0.077857,0.222699,54.054854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043483,-0.090813,10.440759,0.006774,0.011144,0.001988
9.605000,9.605000,0.000472,-0.006268,-0.266235,0.013439,-0.024068,0.260126,0.883989,-0.000295,0.002099,0.467503,0.082618,0.228450,55.744953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023132,-0.080039,10.379707,0.003976,0.004773,-0.004923
9.626000,9.626000,0.000774,-0.006787,-0.365354,0.015307,-0.025315,0.167053,0.877324,-0.000270,0.002092,0.479893,0.087864,0.225151,57.357167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.040314,-0.092010,10.360554,0.004361,-0.002742,-0.000069
9.646000,9.646000,0.001113,-0.007300,-0.436228,0.018660,-0.026032,0.104172,0.870845,-0.000322,0.002142,0.491554,0.088508,0.231882,58.885832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019497,-0.144600,10.379457,0.000571,0.005870,-0.002491
9.664000,9.664000,0.001473,-0.007764,-0.486879,0.021360,-0.025487,0.114646,0.864904,-0.000334,0.002235,0.501933,0.095455,0.240701,60.256263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061395,-0.096716,10.389033,0.006744,0.008549,-0.001996
9.684000,9.684000,0.001922,-0.008287,-0.523685,0.023448,-0.026859,0.124856,0.859132,-0.000384,0.002303,0.511749,0.097281,0.249295,61.561157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.051132,-0.107490,10.317207,0.001598,0.007498,-0.000852
9.705000,9.705000,0.002440,-0.008850,-0.549219,0.025975,-0.026752,0.134590,0.853538,-0.000404,0.002369,0.521025,0.101912,0.255901,62.802505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017103,-0.085942,10.270520,0.003844,0.005493,0.001016
9.724000,9.724000,0.002941,-0.009364,-0.567147,0.026741,-0.027306,0.144042,0.848169,-0.000481,0.002296,0.529721,0.092644,0.252375,63.973634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.053526,-0.030876,10.304039,-0.008479,-0.003253,-0.007946
9.746000,9.746000,0.003554,-0.009963,-0.606439,0.028981,-0.027127,0.154553,0.842958,-0.000559,0.002286,0.537975,0.086921,0.255316,65.092157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006687,-0.071299,10.284694,-0.004531,0.002330,-0.002123
9.769000,9.769000,0.004263,-0.010580,-0.633667,0.032661,-0.026563,0.165427,0.837917,-0.000526,0.002362,0.545792,0.097243,0.259740,66.158003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043797,-0.119183,10.279905,0.007830,0.003358,0.000751
9.785000,9.785000,0.004806,-0.011002,-0.653407,0.035245,-0.026124,0.172990,0.833063,-0.000510,0.002415,0.553172,0.104424,0.262817,67.170254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043797,-0.119183,10.279905,0.007830,0.003358,0.000751
9.804000,9.804000,0.005491,-0.011486,-0.738448,0.036776,-0.024899,0.092481,0.828496,-0.000480,0.002484,0.559989,0.113784,0.266592,68.110572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043797,-0.030598,10.222445,0.008578,0.003476,0.004291
9.827000,9.827000,0.006368,-0.012043,-0.798766,0.039498,-0.023552,0.039205,0.823931,-0.000547,0.002622,0.566684,0.118585,0.283107,69.039141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050980,-0.067708,10.210473,0.003618,0.012543,0.005242
9.845000,9.845000,0.007093,-0.012468,-0.842005,0.041101,-0.023584,0.047718,0.819598,-0.000510,0.002810,0.572931,0.136648,0.297415,69.910447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020608,-0.062541,10.279793,0.017529,0.013868,-0.002747
9.864000,9.864000,0.007887,-0.012912,-0.877478,0.042449,-0.023194,0.057023,0.815430,-0.000420,0.002961,0.578848,0.157207,0.304527,70.739838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009834,-0.035007,10.296552,0.018886,0.006532,-0.000286
9.884000,9.884000,0.008752,-0.013374,-0.902134,0.044091,-0.022990,0.067607,0.811443,-0.000350,0.003075,0.584423,0.173431,0.309394,71.525341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018214,-0.045781,10.336057,0.014170,0.004241,-0.002135
