32.676000000 -0.02233 -0.00453 0.00067 0.06225 0.03638 0.03610 0.99674
32.748000000 -0.02271 -0.00458 0.00071 0.06235 0.03664 0.03673 0.99671
32.876000000 -0.02178 -0.00450 0.00056 0.06183 0.03563 0.03908 0.99668
32.976000000 -0.02482 -0.00505 0.00060 0.06235 0.03708 0.03852 0.99662
33.044000000 -0.02510 -0.00519 0.00056 0.06225 0.03714 0.03912 0.99660
33.176000000 -0.02434 -0.00497 0.00058 0.06211 0.03640 0.04087 0.99657
33.276000000 -0.02559 -0.00503 0.00075 0.06276 0.03918 0.03925 0.99649
33.376000000 -0.02587 -0.00514 0.00094 0.06275 0.03953 0.04018 0.99644
33.444000000 -0.02595 -0.00527 0.00102 0.06276 0.03980 0.04080 0.99640
33.577000000 -0.02440 -0.00493 0.00072 0.06289 0.03933 0.04286 0.99632
33.711000000 -0.02425 -0.00476 0.00088 0.06287 0.04263 0.04132 0.99625
33.810000000 -0.02439 -0.00483 0.00093 0.06286 0.04290 0.04217 0.99621
33.910000000 -0.02401 -0.00470 0.00088 0.06280 0.04347 0.04250 0.99617
34.011000000 -0.02378 -0.00459 0.00094 0.06250 0.04565 0.04191 0.99612
34.111000000 -0.02232 -0.00443 0.00095 0.06260 0.04696 0.04389 0.99597
34.210000000 -0.02416 -0.00474 0.00107 0.06338 0.04927 0.04274 0.99586
34.311000000 -0.02253 -0.00462 0.00092 0.06359 0.04728 0.04609 0.99579
34.412000000 -0.02522 -0.00504 0.00113 0.06378 0.04955 0.04422 0.99575
34.511000000 -0.02318 -0.00476 0.00096 0.06432 0.04743 0.04685 0.99570
34.610000000 -0.02461 -0.00498 0.00114 0.06485 0.04982 0.04601 0.99559
34.711000000 -0.02378 -0.00486 0.00105 0.06476 0.04902 0.04737 0.99557
34.810000000 -0.02525 -0.00512 0.00115 0.06481 0.05026 0.04734 0.99551
34.910000000 -0.02452 -0.00503 0.00109 0.06462 0.04938 0.04893 0.99549
35.045000000 -0.02557 -0.00523 0.00123 0.06478 0.05066 0.04928 0.99539
35.145000000 -0.02537 -0.00528 0.00121 0.06511 0.05042 0.05021 0.99534
35.245000000 -0.02726 -0.00574 0.00136 0.06618 0.05144 0.04986 0.99523
35.345000000 -0.02926 -0.00602 0.00142 0.06627 0.05081 0.04883 0.99531
35.447000000 -0.02993 -0.00605 0.00142 0.06610 0.04975 0.04884 0.99537
35.579000000 -0.03141 -0.00638 0.00147 0.06629 0.05019 0.04936 0.99531
35.648000000 -0.03198 -0.00650 0.00153 0.06645 0.05001 0.04909 0.99533
35.748000000 -0.03266 -0.00662 0.00161 0.06664 0.05024 0.04918 0.99530
35.847000000 -0.03307 -0.00669 0.00169 0.06685 0.05028 0.04951 0.99526
35.947000000 -0.03363 -0.00690 0.00177 0.06703 0.05055 0.05077 0.99518
36.047000000 -0.03396 -0.00714 0.00195 0.06722 0.05078 0.05136 0.99512
36.147000000 -0.03767 -0.00297 -0.03238 0.06686 0.05918 0.05250 0.99462
36.248000000 -0.04726 0.00951 -0.15026 0.05384 0.10879 0.06243 0.99064
36.347000000 0.05011 0.06774 -0.26508 -0.07542 0.21403 0.09878 0.96889
36.447000000 0.04654 0.07851 -0.55763 -0.16761 0.28207 0.14925 0.93277
36.548000000 0.15989 0.10538 -0.76398 -0.24016 0.28973 0.18425 0.90798
36.648000000 0.36675 0.16944 -0.96149 -0.24706 0.27945 0.20969 0.90383
36.749000000 0.44717 0.03156 -1.27762 -0.19216 0.25861 0.23423 0.91724
36.817000000 0.33411 0.45434 -1.48993 -0.16144 0.23224 0.24550 0.92722
36.951000000 0.68381 0.56971 -1.66677 -0.19357 0.24029 0.26230 0.91432
37.050000000 0.89155 0.67856 -1.96524 -0.16526 0.23288 0.28192 0.91596
37.149000000 1.11773 0.91313 -2.11608 -0.17133 0.23463 0.29760 0.90941
37.249000000 1.13598 1.41006 -2.67197 -0.08664 0.18798 0.30917 0.92821
37.382000000 1.61458 1.65026 -3.02124 -0.09307 0.18524 0.33286 0.91991
37.515000000 2.01227 1.92626 -3.39544 -0.07635 0.17859 0.34549 0.91810
37.615000000 2.02032 2.32043 -3.79865 -0.03590 0.14861 0.33355 0.93025
37.715000000 2.36368 2.43437 -4.06330 -0.03180 0.15212 0.34315 0.92634
37.818000000 2.63151 2.75776 -4.33067 -0.02837 0.14651 0.35317 0.92358
37.949000000 3.18075 3.34305 -4.56815 -0.04642 0.14799 0.36605 0.91758
38.082000000 3.44075 3.43530 -5.03658 -0.02387 0.14155 0.37119 0.91739
38.215000000 3.85879 4.03575 -5.51556 -0.03535 0.13349 0.37623 0.91618
38.283000000 4.09251 3.94312 -5.56347 -0.02146 0.13952 0.38186 0.91337
38.383000000 4.66207 4.54445 -5.77772 -0.04042 0.14102 0.38635 0.91061
38.516000000 4.88371 4.51753 -6.16202 -0.01935 0.13814 0.39164 0.90949
38.615000000 5.59948 4.50364 -6.17392 -0.02505 0.15093 0.39217 0.90708
38.684000000 5.53692 4.90947 -6.56116 -0.01978 0.13917 0.39762 0.90672
38.784000000 6.42113 5.65700 -6.46484 -0.04081 0.14721 0.39841 0.90440
38.915000000 6.52578 5.39980 -7.06452 -0.02020 0.14111 0.40434 0.90343
39.016000000 6.40741 5.67947 -7.44542 -0.01601 0.13414 0.40019 0.90642
39.115000000 6.94823 5.85125 -7.70593 -0.01392 0.13543 0.40839 0.90260
39.183000000 7.95683 6.38966 -7.10923 -0.02842 0.14699 0.40592 0.90156
39.315000000 8.24058 6.21590 -7.89268 -0.01874 0.14242 0.41243 0.89959
39.415000000 8.82292 6.56334 -7.91837 -0.02520 0.14426 0.40901 0.90071
39.516000000 9.23740 6.62763 -8.18912 -0.01847 0.14398 0.41566 0.89786
39.649000000 10.35913 7.30176 -8.15117 -0.03059 0.14906 0.41200 0.89839
39.749000000 10.04852 7.05469 -8.88154 -0.01585 0.14085 0.41896 0.89687
39.850000000 10.49313 6.17917 -8.24946 -0.00572 0.14918 0.41397 0.89796
39.949000000 11.21648 7.20132 -8.87125 -0.01402 0.14512 0.42100 0.89527
40.049000000 11.00667 7.52208 -9.83071 -0.01860 0.13626 0.41751 0.89821
40.149000000 11.37224 7.70979 -10.01602 -0.01139 0.13674 0.42398 0.89522
40.282000000 8.62520 3.23180 -7.84342 0.05731 0.13702 0.41910 0.89571
40.382000000 7.78251 3.61215 -7.63518 0.06161 0.12784 0.42076 0.89600
40.482000000 8.21914 3.15299 -7.77097 0.05831 0.12848 0.42179 0.89565
40.582000000 8.55277 2.78862 -7.89912 0.05736 0.12984 0.42237 0.89524
40.715000000 8.98542 2.39352 -8.08181 0.05556 0.13080 0.42352 0.89467
40.815000000 9.56086 1.69209 -8.29693 0.05401 0.13452 0.42328 0.89433
40.916000000 9.84309 1.31651 -8.38397 0.05366 0.13491 0.42385 0.89402
41.017000000 10.41806 0.69786 -8.61238 0.05226 0.13730 0.42388 0.89372
41.117000000 10.83492 0.28759 -8.76665 0.05153 0.13787 0.42467 0.89330
41.249000000 11.20991 -0.27743 -8.86381 0.05171 0.13820 0.42556 0.89282
41.349000000 11.53138 -0.70750 -8.95171 0.05140 0.13859 0.42613 0.89250
41.451000000 12.02016 -1.05779 -9.11854 0.05030 0.13899 0.42699 0.89210
41.582000000 12.57433 -1.46186 -9.27342 0.04856 0.13897 0.42851 0.89146
41.682000000 12.80125 -1.80163 -9.31261 0.04830 0.13848 0.42917 0.89124
41.782000000 13.09848 -2.16798 -9.37228 0.04802 0.13856 0.43002 0.89083
41.882000000 13.35472 -2.50896 -9.41682 0.04754 0.13812 0.43091 0.89049
41.983000000 13.49544 -2.24492 -9.45298 0.04603 0.13554 0.43322 0.88985
42.083000000 14.28348 -2.77562 -9.70526 0.04415 0.13867 0.43358 0.88928
42.152000000 14.56897 -2.63634 -9.79980 0.04238 0.13751 0.43476 0.88898
42.282000000 14.94614 -2.84540 -9.87247 0.04139 0.13686 0.43537 0.88883
42.382000000 15.72042 -2.99504 -10.10572 0.03799 0.13995 0.43427 0.88903
42.451000000 15.97508 -2.74687 -10.27328 0.03553 0.13899 0.43448 0.88918
42.582000000 16.48407 -3.27698 -10.38641 0.03478 0.13940 0.43509 0.88885
42.650000000 16.80687 -3.56810 -10.47463 0.03413 0.13989 0.43516 0.88877
42.750000000 17.22465 -3.95471 -10.57271 0.03358 0.14020 0.43584 0.88840
42.883000000 18.04051 -4.45394 -10.79793 0.03148 0.14162 0.43582 0.88826
43.016000000 18.52794 -5.03185 -10.86821 0.03162 0.14179 0.43654 0.88788
43.116000000 18.91312 -5.42635 -10.92419 0.03123 0.14180 0.43724 0.88755
43.216000000 19.30918 -5.84402 -10.98248 0.03046 0.14161 0.43811 0.88717
43.316000000 19.76333 -6.34380 -11.05155 0.02989 0.14158 0.43881 0.88685
43.417000000 20.23725 -6.88833 -11.12824 0.02939 0.14151 0.43938 0.88660
43.549000000 20.86435 -7.65249 -11.22627 0.02923 0.14169 0.44021 0.88616
43.682000000 21.56987 -8.53082 -11.33977 0.02885 0.14262 0.44071 0.88578
43.782000000 22.09191 -9.17649 -11.42604 0.02852 0.14308 0.44106 0.88554
43.882000000 22.64332 -9.82037 -11.51885 0.02830 0.14336 0.44177 0.88515
43.982000000 23.15240 -10.43199 -11.60730 0.02787 0.14324 0.44254 0.88480
44.051000000 23.47540 -10.81579 -11.66691 0.02735 0.14314 0.44296 0.88462
44.182000000 24.10838 -11.63588 -11.76071 0.02742 0.14354 0.44373 0.88417
44.282000000 24.53693 -11.85870 -11.88187 0.02706 0.14292 0.44450 0.88389
44.383000000 24.95801 -12.47086 -11.92399 0.02728 0.14286 0.44510 0.88359
44.517000000 25.63735 -13.37992 -12.00969 0.02708 0.14412 0.44556 0.88316
44.617000000 26.05834 -14.00884 -12.04613 0.02681 0.14465 0.44596 0.88288
44.716000000 26.55396 -14.66721 -12.10334 0.02650 0.14589 0.44608 0.88262
44.816000000 26.99321 -15.31210 -12.14571 0.02616 0.14653 0.44624 0.88245
44.916000000 27.06784 -15.48761 -12.09948 0.02535 0.14660 0.44587 0.88265
45.050000000 27.70135 -16.38419 -12.16388 0.02550 0.14747 0.44633 0.88226
45.182000000 28.24087 -17.24489 -12.19101 0.02516 0.14770 0.44676 0.88202
45.282000000 28.75200 -17.90094 -12.24453 0.02492 0.14909 0.44668 0.88183
45.382000000 29.18647 -18.55139 -12.27844 0.02468 0.14963 0.44678 0.88170
45.482000000 29.67358 -19.16811 -12.33300 0.02452 0.15128 0.44660 0.88151
45.556000000 29.86504 -19.13948 -12.35791 0.02451 0.15323 0.44572 0.88162
45.683000000 30.40304 -19.92826 -12.40312 0.02476 0.15364 0.44622 0.88129
45.816000000 30.85760 -19.98150 -12.52344 0.02637 0.15643 0.44526 0.88124
45.917000000 31.26065 -20.47968 -12.57966 0.02697 0.15683 0.44550 0.88103
46.017000000 31.66494 -20.85628 -12.65635 0.02717 0.15818 0.44535 0.88086
46.116000000 32.03554 -21.20102 -12.73417 0.02751 0.15914 0.44539 0.88065
46.217000000 32.38538 -21.53519 -12.80638 0.02777 0.15984 0.44557 0.88042
46.349000000 32.86694 -21.99498 -12.89831 0.02792 0.16087 0.44576 0.88014
46.483000000 33.31464 -22.40872 -12.98568 0.02836 0.16193 0.44592 0.87984
46.616000000 33.76848 -22.81330 -13.07617 0.02862 0.16278 0.44615 0.87957
46.716000000 34.07980 -23.05466 -13.14884 0.02893 0.16337 0.44619 0.87943
46.851000000 34.51954 -23.42767 -13.24411 0.02939 0.16372 0.44640 0.87924
46.951000000 34.80066 -23.61751 -13.32090 0.02958 0.16381 0.44647 0.87918
47.082000000 35.20356 -23.95360 -13.41704 0.02981 0.16399 0.44668 0.87903
47.183000000 35.47347 -24.13860 -13.49184 0.03017 0.16406 0.44680 0.87894
47.316000000 35.83457 -24.43090 -13.58537 0.03053 0.16365 0.44699 0.87891
47.449000000 36.15767 -24.68262 -13.66831 0.03089 0.16289 0.44722 0.87892
47.582000000 36.45049 -24.90199 -13.74359 0.03099 0.16169 0.44742 0.87904
47.683000000 36.62895 -25.00027 -13.79114 0.03075 0.16047 0.44752 0.87922
47.816000000 36.89800 -25.21659 -13.84774 0.03026 0.15886 0.44759 0.87949
47.950000000 37.14715 -25.41602 -13.89396 0.02983 0.15722 0.44780 0.87970
48.083000000 37.37529 -25.61935 -13.93669 0.02880 0.15474 0.44802 0.88006
48.183000000 37.72690 -25.98660 -13.99009 0.02884 0.15502 0.44826 0.87989
48.316000000 37.96545 -26.23680 -14.03686 0.02687 0.15173 0.44824 0.88053
48.449000000 38.24473 -26.53450 -14.08843 0.02534 0.15010 0.44833 0.88081
48.584000000 38.54002 -26.88773 -14.14976 0.02367 0.14835 0.44832 0.88116
48.683000000 38.86020 -27.22817 -14.20180 0.02369 0.14847 0.44854 0.88103
48.788000000 39.06292 -27.50994 -14.26399 0.02260 0.14640 0.44847 0.88144
48.916000000 39.39343 -27.87043 -14.32515 0.02261 0.14611 0.44861 0.88141
49.049000000 39.76942 -28.28074 -14.39829 0.02235 0.14610 0.44890 0.88127
49.182000000 40.17497 -28.73832 -14.48339 0.02192 0.14574 0.44891 0.88134
49.283000000 40.50408 -29.10181 -14.55094 0.02186 0.14565 0.44893 0.88135
49.416000000 40.91846 -29.55220 -14.62960 0.02228 0.14569 0.44896 0.88132
49.553000000 41.34538 -30.02180 -14.70752 0.02220 0.14541 0.44897 0.88136
49.650000000 41.64857 -30.35118 -14.76586 0.02204 0.14561 0.44909 0.88127
49.783000000 42.06307 -30.81468 -14.83309 0.02156 0.14548 0.44901 0.88134
49.884000000 42.40990 -31.20565 -14.88333 0.02115 0.14511 0.44886 0.88149
50.017000000 42.81392 -31.64382 -14.95060 0.02113 0.14494 0.44899 0.88145
50.150000000 43.24130 -32.11210 -15.02146 0.02103 0.14463 0.44894 0.88153
50.250000000 43.57546 -32.47600 -15.08537 0.02096 0.14462 0.44895 0.88153
50.351000000 43.92471 -32.86563 -15.15920 0.02068 0.14460 0.44887 0.88158
50.451000000 44.24518 -33.21282 -15.22065 0.02066 0.14471 0.44900 0.88150
50.554000000 44.57913 -33.57328 -15.27688 0.02073 0.14494 0.44909 0.88141
50.651000000 44.92076 -33.94563 -15.33092 0.02056 0.14508 0.44910 0.88138
50.750000000 45.23435 -34.28303 -15.37730 0.02061 0.14522 0.44916 0.88133
50.851000000 45.55386 -34.62742 -15.41943 0.02061 0.14528 0.44923 0.88128
50.950000000 45.87412 -34.97704 -15.45196 0.02051 0.14535 0.44914 0.88132
51.083000000 46.30300 -35.43694 -15.52093 0.02060 0.14524 0.44919 0.88131
51.184000000 46.62931 -35.78630 -15.57276 0.02049 0.14535 0.44929 0.88124
51.316000000 47.05650 -36.24288 -15.63978 0.02032 0.14548 0.44940 0.88117
51.384000000 47.28295 -36.51106 -15.68498 0.02004 0.14553 0.44936 0.88119
51.517000000 47.70294 -36.97148 -15.74250 0.01996 0.14549 0.44945 0.88115
51.617000000 48.04143 -37.32244 -15.82268 0.02074 0.14426 0.44947 0.88133
51.750000000 48.45755 -37.78753 -15.91880 0.09399 -0.00108 0.43994 0.89309
51.851000000 48.78691 -38.20415 -15.98139 0.16761 -0.15260 0.41734 0.88003
51.951000000 49.09036 -38.67042 -16.04743 0.19087 -0.20282 0.40678 0.87003
52.050000000 49.32239 -39.14203 -16.11407 0.17409 -0.16932 0.41371 0.87742
52.183000000 49.58014 -39.84387 -16.21872 0.13382 -0.08652 0.42837 0.88944
52.283000000 49.77166 -40.44002 -16.30872 0.11142 -0.04052 0.43470 0.89274
52.416000000 49.79445 -41.07800 -16.39170 0.09794 -0.01256 0.43827 0.89340
52.485000000 50.36573 -42.05461 -16.92287 0.08896 0.00364 0.43871 0.89421
52.584000000 50.21274 -42.41673 -16.93349 0.08601 0.01207 0.43924 0.89416
52.717000000 50.35891 -43.28407 -17.09020 0.07917 0.02547 0.44068 0.89380
52.816000000 50.49377 -43.94066 -16.86177 0.07793 0.02887 0.44224 0.89304
52.916000000 50.20425 -44.32299 -17.26181 0.07040 0.04040 0.44180 0.89343
53.016000000 50.65715 -45.25974 -16.96229 0.07140 0.04183 0.44364 0.89238
53.116000000 50.18344 -45.53648 -17.37903 0.06661 0.04791 0.44271 0.89290
53.216000000 50.82735 -46.62957 -17.11143 0.06802 0.04961 0.44427 0.89193
53.316000000 49.36430 -46.03418 -17.48637 0.06512 0.05290 0.44378 0.89220
53.416000000 50.96731 -47.99412 -17.26124 0.06586 0.05488 0.44455 0.89164
53.484000000 50.69231 -48.31107 -17.61224 0.06408 0.05381 0.44416 0.89203
53.616000000 51.14907 -49.41809 -17.42756 0.06408 0.05871 0.44490 0.89135
53.717000000 51.06408 -50.08259 -17.70799 0.06297 0.05758 0.44508 0.89141
53.817000000 51.31375 -50.84185 -17.59862 0.06252 0.06143 0.44521 0.89113
53.916000000 51.23742 -51.50171 -17.83357 0.06219 0.05967 0.44554 0.89111
54.019000000 51.46921 -52.26972 -17.77449 0.06131 0.06313 0.44537 0.89101
54.118000000 51.49376 -53.02924 -18.04457 0.06162 0.05978 0.44560 0.89110
54.250000000 51.61418 -53.87216 -17.97599 0.06077 0.06440 0.44546 0.89091
54.384000000 51.67295 -54.89988 -18.20984 0.06107 0.06063 0.44587 0.89095
54.484000000 51.76382 -55.55688 -18.20440 0.06049 0.06292 0.44599 0.89077
54.617000000 51.87490 -56.60229 -18.39200 0.06120 0.06070 0.44649 0.89063
54.685000000 51.92497 -57.10863 -18.44088 0.06193 0.06087 0.44486 0.89138
54.818000000 52.06591 -57.99143 -18.62869 0.06295 0.06892 0.41157 0.90658
54.917000000 51.98005 -58.68663 -18.71657 0.05798 0.06989 0.37346 0.92319
55.017000000 52.04883 -59.39659 -18.82145 0.04446 0.06851 0.35343 0.93189
55.117000000 53.11187 -60.26036 -18.72865 0.03964 0.06934 0.37049 0.92540
55.218000000 52.67554 -60.84561 -19.32209 0.04693 0.06813 0.40398 0.91102
55.319000000 53.97191 -61.69515 -18.85029 0.06550 0.07710 0.41253 0.90531
55.452000000 52.85220 -62.54419 -19.28697 0.06684 0.07665 0.37844 0.92002
55.552000000 53.08292 -63.33045 -19.26962 0.05774 0.07099 0.33973 0.93606
55.653000000 54.81559 -63.40921 -20.39130 0.03643 0.08308 0.32355 0.94185
55.753000000 54.68842 -64.42831 -17.99538 0.04093 0.06934 0.34613 0.93473
55.853000000 53.78817 -65.21945 -19.61183 0.04838 0.07173 0.37290 0.92383
55.952000000 54.44601 -65.87101 -18.57173 0.06675 0.07730 0.36453 0.92557
56.055000000 54.00898 -66.60561 -19.79455 0.06261 0.07989 0.33165 0.93792
56.151000000 52.86671 -65.55123 -22.04045 0.04216 0.08525 0.29927 0.94941
56.253000000 55.84282 -67.42825 -19.98470 0.03550 0.08354 0.30535 0.94790
56.384000000 55.31342 -68.52629 -18.99793 0.04412 0.07343 0.34529 0.93458
56.517000000 54.74068 -69.42786 -20.62404 0.06014 0.08419 0.33673 0.93590
56.617000000 54.98339 -70.32056 -19.70453 0.06169 0.07846 0.30387 0.94747
56.717000000 54.06969 -71.07740 -20.38546 0.04910 0.07278 0.26392 0.96054
56.785000000 55.13292 -71.27189 -20.72160 0.03503 0.07896 0.24793 0.96492
56.885000000 57.04264 -71.11382 -19.60915 0.02874 0.08426 0.26091 0.96125
57.017000000 55.52067 -72.73045 -21.03186 0.04200 0.07943 0.29615 0.95090
57.117000000 55.96970 -73.42743 -20.79281 0.05725 0.08554 0.28241 0.95375
57.218000000 56.48657 -74.25819 -19.28184 0.06141 0.07741 0.24848 0.96358
57.320000000 56.79928 -74.25771 -21.73876 0.04129 0.08572 0.20482 0.97416
57.452000000 56.50403 -74.96267 -22.36132 0.01886 0.08574 0.18638 0.97855
57.551000000 57.39199 -75.77621 -21.27130 0.02400 0.08350 0.21265 0.97326
57.651000000 56.84193 -76.35627 -22.35889 0.03993 0.08805 0.22393 0.96980
57.751000000 57.09751 -77.12317 -22.11688 0.05054 0.08908 0.19942 0.97455
57.852000000 58.31261 -77.61272 -21.08371 0.04833 0.08410 0.16056 0.98225
57.951000000 58.03750 -77.36257 -23.24541 0.02878 0.08954 0.11734 0.98863
58.052000000 58.95796 -78.34643 -21.69526 0.01628 0.09196 0.10445 0.99014
58.121000000 58.64774 -79.00490 -22.12813 0.01415 0.08736 0.12011 0.98881
58.220000000 58.51803 -79.45474 -23.01334 0.02715 0.09040 0.13429 0.98644
58.321000000 58.78629 -80.07730 -22.98547 0.04105 0.09218 0.11210 0.98856
58.453000000 58.52703 -79.61011 -24.86780 0.02893 0.09129 0.06002 0.99359
58.554000000 59.50723 -79.70916 -24.91477 0.01742 0.09410 0.01400 0.99531
58.687000000 59.97178 -81.83669 -23.73075 0.00765 0.09238 -0.02602 0.99535
58.787000000 60.61269 -81.99316 -23.52062 0.00412 0.09490 -0.00835 0.99544
58.886000000 62.25149 -79.73417 -22.87231 0.01717 0.10821 0.00513 0.99397
58.987000000 60.92235 -83.00799 -24.45451 0.03151 0.09390 -0.01613 0.99495
59.087000000 62.44367 -81.93056 -24.91273 0.02432 0.09688 -0.05551 0.99345
59.220000000 63.52611 -81.11937 -25.18334 0.00740 0.10126 -0.11427 0.98825
59.353000000 64.11526 -83.30604 -24.22101 0.00224 0.09756 -0.17638 0.97947
59.455000000 63.05722 -84.71377 -25.51652 -0.00570 0.09368 -0.22256 0.97039
59.586000000 64.91428 -83.67800 -26.51576 -0.01430 0.10636 -0.22420 0.96862
59.686000000 64.85468 -84.88918 -26.65895 0.00087 0.09935 -0.21885 0.97069
59.787000000 65.09109 -84.76303 -26.98439 0.00516 0.09628 -0.24470 0.96479
59.921000000 65.05402 -85.47243 -28.02746 -0.00484 0.08835 -0.29709 0.95074
60.053000000 66.29045 -86.29887 -28.42358 -0.01141 0.08837 -0.35423 0.93090
60.186000000 68.14275 -88.25568 -29.67959 -0.00299 0.08240 -0.41385 0.90660
60.288000000 66.44565 -89.85546 -29.64162 -0.01189 0.07684 -0.45858 0.88525
60.420000000 66.74665 -89.57485 -30.34408 -0.02201 0.07870 -0.51468 0.85348
60.520000000 68.61209 -91.26837 -29.68218 -0.01041 0.07922 -0.55603 0.82731
60.620000000 68.11148 -92.98307 -30.01246 -0.01403 0.07102 -0.59613 0.79962
60.753000000 68.40159 -94.61684 -30.75286 -0.00926 0.06508 -0.64764 0.75911
60.854000000 68.49918 -94.44151 -30.80519 -0.02355 0.06705 -0.68397 0.72604
60.986000000 69.70297 -97.11782 -31.08184 -0.00894 0.06329 -0.72980 0.68067
61.087000000 68.41790 -98.50804 -30.96258 -0.01285 0.05672 -0.76283 0.64397
61.220000000 68.81104 -99.96497 -30.90696 -0.01122 0.05522 -0.80331 0.59288
61.320000000 68.11092 -99.80918 -32.20529 -0.02210 0.04698 -0.83157 0.55299
61.455000000 68.92859 -102.17651 -32.03803 0.01506 -0.04690 0.86631 -0.49707
61.555000000 70.30802 -101.85740 -32.12965 0.03389 -0.04990 0.88915 -0.45361
61.687000000 73.96736 -101.20417 -31.92453 0.05231 -0.05682 0.91532 -0.39524
61.787000000 75.46455 -101.54314 -32.49337 0.05603 -0.05649 0.93321 -0.35041
61.887000000 75.79567 -103.20576 -32.59326 0.05201 -0.05401 0.94959 -0.30441
62.021000000 75.49523 -105.54225 -33.08088 0.04452 -0.04831 0.96815 -0.24161
62.120000000 76.31537 -106.40021 -33.18152 0.04716 -0.04633 0.97872 -0.19426
62.188000000 76.93285 -107.08508 -33.30921 0.04873 -0.04525 0.98459 -0.16172
62.287000000 76.54183 -109.11399 -33.23109 0.04073 -0.04352 0.99166 -0.11423
62.420000000 80.89212 -107.58688 -33.69627 0.06745 -0.03875 0.99579 -0.04839
62.554000000 76.82225 -113.53124 -33.40128 0.03221 -0.04216 0.99848 0.01467
62.653000000 75.15159 -114.42773 -33.79625 0.02151 -0.03885 0.99773 0.05056
62.754000000 75.49804 -115.64929 -34.00998 0.01997 -0.04550 0.99797 0.03979
62.888000000 84.46571 -110.73021 -37.32729 0.07691 -0.03408 0.99645 -0.00454
63.020000000 85.99166 -111.72413 -37.97968 0.07712 -0.02983 0.99452 -0.06390
63.120000000 87.18130 -112.49418 -38.47190 0.07477 -0.03138 0.99055 -0.11062
63.253000000 88.78192 -113.53496 -39.16220 0.07100 -0.03736 0.98167 -0.17289
63.353000000 89.99588 -114.37575 -39.68107 0.06846 -0.04272 0.97228 -0.21944
63.487000000 91.68190 -115.47455 -40.39653 0.06569 -0.04826 0.95615 -0.28132
63.620000000 93.37124 -116.64077 -41.11707 0.06230 -0.05291 0.93615 -0.34196
63.721000000 91.67994 -122.46181 -40.04328 0.03072 -0.06329 0.91871 -0.38863
63.853000000 94.45947 -122.26851 -41.23171 0.03793 -0.06295 0.89213 -0.44576
63.954000000 94.17122 -124.96208 -41.40598 0.02423 -0.06450 0.86928 -0.48950
64.086000000 95.94122 -126.85236 -41.13549 -0.02090 0.06640 -0.83660 0.54338
64.154000000 98.16630 -126.51243 -41.57900 -0.02833 0.06952 -0.81814 0.57009
64.286000000 101.93449 -124.78176 -44.54497 -0.04084 0.07293 -0.78005 0.62010
64.387000000 103.72452 -125.94782 -44.86166 -0.03737 0.07633 -0.74876 0.65737
64.487000000 107.43801 -124.33164 -45.15140 -0.04984 0.08129 -0.71632 0.69123
64.587000000 109.23817 -126.03546 -45.04824 -0.04160 0.08539 -0.68175 0.72539
64.688000000 110.47346 -126.44743 -46.94395 -0.03682 0.08292 -0.64555 0.75831
64.820000000 105.08730 -136.77657 -47.29423 0.02405 0.07171 -0.58902 0.80457
64.953000000 100.41001 -140.05075 -46.79089 0.03680 0.03861 -0.53753 0.84156
65.053000000 101.58358 -141.69589 -46.69153 0.03541 0.04020 -0.49645 0.86641
